source,target,conflict,relation,start,end,source_id,target_id
Denmark,Belgium,World War II,+,1939,1945,DNK,BEL
Denmark,Luxembourg,World War II,+,1939,1945,DNK,LUX
Denmark,Greece,World War II,+,1939,1945,DNK,GRC
Denmark,Russia,World War II,+,1939,1945,DNK,RUS
Denmark,Panama,World War II,+,1939,1945,DNK,PAN
Denmark,Costa Rica,World War II,+,1939,1945,DNK,CRI
Denmark,Dominica,World War II,+,1939,1945,DNK,DOM
Denmark,El Salvador,World War II,+,1939,1945,DNK,SLV
Denmark,Haiti,World War II,+,1939,1945,DNK,HTI
Denmark,Honduras,World War II,+,1939,1945,DNK,HND
Denmark,Nicaragua,World War II,+,1939,1945,DNK,NIC
Denmark,United States,World War II,+,1939,1945,DNK,USA
Denmark,Guatemala,World War II,+,1939,1945,DNK,GTM
Denmark,Cuba,World War II,+,1939,1945,DNK,CUB
Denmark,Philippines,World War II,+,1939,1945,DNK,PHL
Denmark,Mexico,World War II,+,1939,1945,DNK,MEX
Denmark,Brazil,World War II,+,1939,1945,DNK,BRA
Denmark,Ethiopia,World War II,+,1939,1945,DNK,ETH
Denmark,Bolivia,World War II,+,1939,1945,DNK,BOL
Denmark,Colombia,World War II,+,1939,1945,DNK,COL
Denmark,Iran,World War II,+,1939,1945,DNK,IRN
Denmark,Liberia,World War II,+,1939,1945,DNK,LBR
Denmark,Peru,World War II,+,1939,1945,DNK,PER
Denmark,San Marino,World War II,+,1939,1945,DNK,SMA
Denmark,Albania,World War II,+,1939,1945,DNK,ALB
Denmark,Ecuador,World War II,+,1939,1945,DNK,ECU
Denmark,Paraguay,World War II,+,1939,1945,DNK,PRY
Denmark,Uruguay,World War II,+,1939,1945,DNK,URY
Denmark,Venezuela,World War II,+,1939,1945,DNK,VEN
Denmark,Turkey,World War II,+,1939,1945,DNK,TUR
Denmark,Egypt,World War II,+,1939,1945,DNK,EGY
Denmark,Lebanon,World War II,+,1939,1945,DNK,LBN
Denmark,Syria,World War II,+,1939,1945,DNK,SYR
Denmark,Saudi Arabia,World War II,+,1939,1945,DNK,SAU
Denmark,Argentina,World War II,+,1939,1945,DNK,ARG
Norway,Germany,World War II,-,1939,1945,NOR,DEU
Norway,Italy,World War II,-,1939,1945,NOR,ITA
Norway,Italy,World War II,+,1939,1945,NOR,ITA
Norway,Hungary,World War II,-,1939,1945,NOR,HUN
Norway,Japan,World War II,-,1939,1945,NOR,JPN
Norway,Bulgaria,World War II,-,1939,1945,NOR,BGR
Norway,Bulgaria,World War II,+,1939,1945,NOR,BGR
Norway,Croatia,World War II,-,1939,1945,NOR,HRV
Norway,Romania,World War II,-,1939,1945,NOR,ROU
Norway,Romania,World War II,+,1939,1945,NOR,ROU
Norway,Slovakia,World War II,-,1939,1945,NOR,SVK
Norway,China,World War II,-,1939,1945,NOR,CHN
Norway,China,World War II,+,1939,1945,NOR,CHN
Norway,France,World War II,-,1939,1945,NOR,FRA
Norway,France,World War II,+,1939,1945,NOR,FRA
Norway,Finland,World War II,-,1939,1945,NOR,FIN
Norway,Iraq,World War II,-,1939,1945,NOR,IRQ
Norway,Iraq,World War II,+,1939,1945,NOR,IRQ
Norway,Thailand,World War II,-,1939,1945,NOR,THA
Norway,Poland,World War II,+,1939,1945,NOR,POL
Norway,Australia,World War II,+,1939,1945,NOR,AUS
Norway,New Zealand,World War II,+,1939,1945,NOR,NZL
Norway,United Kingdom,World War II,+,1939,1945,NOR,GBR
Norway,Canada,World War II,+,1939,1945,NOR,CAN
Norway,India,World War II,+,1939,1945,NOR,IND
Norway,Belgium,World War II,+,1939,1945,NOR,BEL
Norway,Luxembourg,World War II,+,1939,1945,NOR,LUX
Norway,Greece,World War II,+,1939,1945,NOR,GRC
Norway,Russia,World War II,+,1939,1945,NOR,RUS
Norway,Panama,World War II,+,1939,1945,NOR,PAN
Norway,Costa Rica,World War II,+,1939,1945,NOR,CRI
Norway,Dominica,World War II,+,1939,1945,NOR,DOM
Norway,El Salvador,World War II,+,1939,1945,NOR,SLV
Norway,Haiti,World War II,+,1939,1945,NOR,HTI
Norway,Honduras,World War II,+,1939,1945,NOR,HND
Norway,Nicaragua,World War II,+,1939,1945,NOR,NIC
Norway,United States,World War II,+,1939,1945,NOR,USA
Norway,Guatemala,World War II,+,1939,1945,NOR,GTM
Norway,Cuba,World War II,+,1939,1945,NOR,CUB
Norway,Philippines,World War II,+,1939,1945,NOR,PHL
Norway,Mexico,World War II,+,1939,1945,NOR,MEX
Norway,Brazil,World War II,+,1939,1945,NOR,BRA
Norway,Ethiopia,World War II,+,1939,1945,NOR,ETH
Norway,Bolivia,World War II,+,1939,1945,NOR,BOL
Norway,Colombia,World War II,+,1939,1945,NOR,COL
Norway,Iran,World War II,+,1939,1945,NOR,IRN
Norway,Liberia,World War II,+,1939,1945,NOR,LBR
Norway,Peru,World War II,+,1939,1945,NOR,PER
Norway,San Marino,World War II,+,1939,1945,NOR,SMA
Norway,Albania,World War II,+,1939,1945,NOR,ALB
Norway,Ecuador,World War II,+,1939,1945,NOR,ECU
Norway,Paraguay,World War II,+,1939,1945,NOR,PRY
Norway,Uruguay,World War II,+,1939,1945,NOR,URY
Norway,Venezuela,World War II,+,1939,1945,NOR,VEN
Norway,Turkey,World War II,+,1939,1945,NOR,TUR
Norway,Egypt,World War II,+,1939,1945,NOR,EGY
Norway,Lebanon,World War II,+,1939,1945,NOR,LBN
Norway,Syria,World War II,+,1939,1945,NOR,SYR
Norway,Saudi Arabia,World War II,+,1939,1945,NOR,SAU
Norway,Argentina,World War II,+,1939,1945,NOR,ARG
France,Croatia,World War II,-,1939,1945,FRA,HRV
France,Brazil,World War II,-,1939,1945,FRA,BRA
France,Brazil,World War II,+,1939,1945,FRA,BRA
France,Hungary,World War II,-,1939,1945,FRA,HUN
France,Poland,World War II,-,1939,1945,FRA,POL
France,Poland,World War II,+,1939,1945,FRA,POL
France,India,World War II,-,1939,1945,FRA,IND
France,India,World War II,+,1939,1945,FRA,IND
France,Italy,World War II,-,1939,1945,FRA,ITA
France,Italy,World War II,+,1939,1945,FRA,ITA
France,Haiti,World War II,-,1939,1945,FRA,HTI
France,Haiti,World War II,+,1939,1945,FRA,HTI
France,United Kingdom,World War II,-,1939,1945,FRA,GBR
France,United Kingdom,World War II,+,1939,1945,FRA,GBR
France,Egypt,World War II,-,1939,1945,FRA,EGY
France,Egypt,World War II,+,1939,1945,FRA,EGY
France,United States,World War II,-,1939,1945,FRA,USA
France,United States,World War II,+,1939,1945,FRA,USA
France,Bulgaria,World War II,-,1939,1945,FRA,BGR
France,Bulgaria,World War II,+,1939,1945,FRA,BGR
France,Belgium,World War II,-,1939,1945,FRA,BEL
France,Belgium,World War II,+,1939,1945,FRA,BEL
France,Australia,World War II,-,1939,1945,FRA,AUS
France,Australia,World War II,+,1939,1945,FRA,AUS
France,Canada,World War II,-,1939,1945,FRA,CAN
France,Canada,World War II,+,1939,1945,FRA,CAN
France,New Zealand,World War II,-,1939,1945,FRA,NZL
France,New Zealand,World War II,+,1939,1945,FRA,NZL
France,Japan,World War II,-,1939,1945,FRA,JPN
France,Romania,World War II,-,1939,1945,FRA,ROU
France,Romania,World War II,+,1939,1945,FRA,ROU
France,Greece,World War II,-,1939,1945,FRA,GRC
France,Greece,World War II,+,1939,1945,FRA,GRC
France,Albania,World War II,-,1939,1945,FRA,ALB
France,Albania,World War II,+,1939,1945,FRA,ALB
France,San Marino,World War II,-,1939,1945,FRA,SMA
France,San Marino,World War II,+,1939,1945,FRA,SMA
France,Finland,World War II,-,1939,1945,FRA,FIN
France,Syria,World War II,-,1939,1945,FRA,SYR
France,Syria,World War II,+,1939,1945,FRA,SYR
France,Germany,World War II,-,1939,1945,FRA,DEU
France,Slovakia,World War II,-,1939,1945,FRA,SVK
France,China,World War II,-,1939,1945,FRA,CHN
France,China,World War II,+,1939,1945,FRA,CHN
France,Iraq,World War II,-,1939,1945,FRA,IRQ
France,Iraq,World War II,+,1939,1945,FRA,IRQ
France,Thailand,World War II,-,1939,1945,FRA,THA
France,Luxembourg,World War II,-,1939,1945,FRA,LUX
France,Luxembourg,World War II,+,1939,1945,FRA,LUX
France,Russia,World War II,-,1939,1945,FRA,RUS
France,Russia,World War II,+,1939,1945,FRA,RUS
France,Panama,World War II,-,1939,1945,FRA,PAN
France,Panama,World War II,+,1939,1945,FRA,PAN
France,Costa Rica,World War II,-,1939,1945,FRA,CRI
France,Costa Rica,World War II,+,1939,1945,FRA,CRI
France,Dominica,World War II,-,1939,1945,FRA,DOM
France,Dominica,World War II,+,1939,1945,FRA,DOM
France,El Salvador,World War II,-,1939,1945,FRA,SLV
France,El Salvador,World War II,+,1939,1945,FRA,SLV
France,Honduras,World War II,-,1939,1945,FRA,HND
France,Honduras,World War II,+,1939,1945,FRA,HND
France,Nicaragua,World War II,-,1939,1945,FRA,NIC
France,Nicaragua,World War II,+,1939,1945,FRA,NIC
France,Guatemala,World War II,-,1939,1945,FRA,GTM
France,Guatemala,World War II,+,1939,1945,FRA,GTM
France,Cuba,World War II,-,1939,1945,FRA,CUB
France,Cuba,World War II,+,1939,1945,FRA,CUB
France,Philippines,World War II,-,1939,1945,FRA,PHL
France,Philippines,World War II,+,1939,1945,FRA,PHL
France,Mexico,World War II,-,1939,1945,FRA,MEX
France,Mexico,World War II,+,1939,1945,FRA,MEX
France,Ethiopia,World War II,-,1939,1945,FRA,ETH
France,Ethiopia,World War II,+,1939,1945,FRA,ETH
France,Bolivia,World War II,-,1939,1945,FRA,BOL
France,Bolivia,World War II,+,1939,1945,FRA,BOL
France,Colombia,World War II,-,1939,1945,FRA,COL
France,Colombia,World War II,+,1939,1945,FRA,COL
France,Iran,World War II,-,1939,1945,FRA,IRN
France,Iran,World War II,+,1939,1945,FRA,IRN
France,Liberia,World War II,-,1939,1945,FRA,LBR
France,Liberia,World War II,+,1939,1945,FRA,LBR
France,Peru,World War II,-,1939,1945,FRA,PER
France,Peru,World War II,+,1939,1945,FRA,PER
France,Ecuador,World War II,-,1939,1945,FRA,ECU
France,Ecuador,World War II,+,1939,1945,FRA,ECU
France,Paraguay,World War II,-,1939,1945,FRA,PRY
France,Paraguay,World War II,+,1939,1945,FRA,PRY
France,Uruguay,World War II,-,1939,1945,FRA,URY
France,Uruguay,World War II,+,1939,1945,FRA,URY
France,Venezuela,World War II,-,1939,1945,FRA,VEN
France,Venezuela,World War II,+,1939,1945,FRA,VEN
France,Turkey,World War II,-,1939,1945,FRA,TUR
France,Turkey,World War II,+,1939,1945,FRA,TUR
France,Lebanon,World War II,-,1939,1945,FRA,LBN
France,Lebanon,World War II,+,1939,1945,FRA,LBN
France,Saudi Arabia,World War II,-,1939,1945,FRA,SAU
France,Saudi Arabia,World War II,+,1939,1945,FRA,SAU
France,Argentina,World War II,-,1939,1945,FRA,ARG
France,Argentina,World War II,+,1939,1945,FRA,ARG
France,Chile,World War II,-,1939,1945,FRA,CHL
India,United Kingdom,World War II,+,1939,1945,IND,GBR
India,Brazil,World War II,+,1939,1945,IND,BRA
India,United States,World War II,+,1939,1945,IND,USA
India,Australia,World War II,+,1939,1945,IND,AUS
India,Canada,World War II,+,1939,1945,IND,CAN
India,Bulgaria,World War II,-,1939,1945,IND,BGR
India,Bulgaria,World War II,+,1939,1945,IND,BGR
India,Belgium,World War II,+,1939,1945,IND,BEL
India,New Zealand,World War II,+,1939,1945,IND,NZL
India,Italy,World War II,-,1939,1945,IND,ITA
India,Italy,World War II,+,1939,1945,IND,ITA
India,Japan,World War II,-,1939,1945,IND,JPN
India,Romania,World War II,-,1939,1945,IND,ROU
India,Romania,World War II,+,1939,1945,IND,ROU
India,Greece,World War II,+,1939,1945,IND,GRC
India,Albania,World War II,+,1939,1945,IND,ALB
India,San Marino,World War II,+,1939,1945,IND,SMA
India,Germany,World War II,-,1939,1945,IND,DEU
India,Hungary,World War II,-,1939,1945,IND,HUN
India,Croatia,World War II,-,1939,1945,IND,HRV
India,Slovakia,World War II,-,1939,1945,IND,SVK
India,China,World War II,-,1939,1945,IND,CHN
India,China,World War II,+,1939,1945,IND,CHN
India,Finland,World War II,-,1939,1945,IND,FIN
India,Iraq,World War II,-,1939,1945,IND,IRQ
India,Iraq,World War II,+,1939,1945,IND,IRQ
India,Thailand,World War II,-,1939,1945,IND,THA
India,Poland,World War II,+,1939,1945,IND,POL
India,Luxembourg,World War II,+,1939,1945,IND,LUX
India,Russia,World War II,+,1939,1945,IND,RUS
India,Panama,World War II,+,1939,1945,IND,PAN
India,Costa Rica,World War II,+,1939,1945,IND,CRI
India,Dominica,World War II,+,1939,1945,IND,DOM
India,El Salvador,World War II,+,1939,1945,IND,SLV
India,Haiti,World War II,+,1939,1945,IND,HTI
India,Honduras,World War II,+,1939,1945,IND,HND
India,Nicaragua,World War II,+,1939,1945,IND,NIC
India,Guatemala,World War II,+,1939,1945,IND,GTM
India,Cuba,World War II,+,1939,1945,IND,CUB
India,Philippines,World War II,+,1939,1945,IND,PHL
India,Mexico,World War II,+,1939,1945,IND,MEX
India,Ethiopia,World War II,+,1939,1945,IND,ETH
India,Bolivia,World War II,+,1939,1945,IND,BOL
India,Colombia,World War II,+,1939,1945,IND,COL
India,Iran,World War II,+,1939,1945,IND,IRN
India,Liberia,World War II,+,1939,1945,IND,LBR
India,Peru,World War II,+,1939,1945,IND,PER
India,Ecuador,World War II,+,1939,1945,IND,ECU
India,Paraguay,World War II,+,1939,1945,IND,PRY
India,Uruguay,World War II,+,1939,1945,IND,URY
India,Venezuela,World War II,+,1939,1945,IND,VEN
India,Turkey,World War II,+,1939,1945,IND,TUR
India,Egypt,World War II,+,1939,1945,IND,EGY
India,Lebanon,World War II,+,1939,1945,IND,LBN
India,Syria,World War II,+,1939,1945,IND,SYR
India,Saudi Arabia,World War II,+,1939,1945,IND,SAU
India,Argentina,World War II,+,1939,1945,IND,ARG
Hungary,Albania,World War II,-,1939,1945,HUN,ALB
Hungary,Italy,World War II,-,1939,1945,HUN,ITA
Hungary,Poland,World War II,-,1939,1945,HUN,POL
Hungary,Australia,World War II,-,1939,1945,HUN,AUS
Hungary,New Zealand,World War II,-,1939,1945,HUN,NZL
Hungary,United Kingdom,World War II,-,1939,1945,HUN,GBR
Hungary,Canada,World War II,-,1939,1945,HUN,CAN
Hungary,China,World War II,-,1939,1945,HUN,CHN
Hungary,Belgium,World War II,-,1939,1945,HUN,BEL
Hungary,Luxembourg,World War II,-,1939,1945,HUN,LUX
Hungary,Greece,World War II,-,1939,1945,HUN,GRC
Hungary,Russia,World War II,-,1939,1945,HUN,RUS
Hungary,Panama,World War II,-,1939,1945,HUN,PAN
Hungary,Costa Rica,World War II,-,1939,1945,HUN,CRI
Hungary,Dominica,World War II,-,1939,1945,HUN,DOM
Hungary,El Salvador,World War II,-,1939,1945,HUN,SLV
Hungary,Haiti,World War II,-,1939,1945,HUN,HTI
Hungary,Honduras,World War II,-,1939,1945,HUN,HND
Hungary,Nicaragua,World War II,-,1939,1945,HUN,NIC
Hungary,United States,World War II,-,1939,1945,HUN,USA
Hungary,Guatemala,World War II,-,1939,1945,HUN,GTM
Hungary,Cuba,World War II,-,1939,1945,HUN,CUB
Hungary,Philippines,World War II,-,1939,1945,HUN,PHL
Hungary,Mexico,World War II,-,1939,1945,HUN,MEX
Hungary,Brazil,World War II,-,1939,1945,HUN,BRA
Hungary,Ethiopia,World War II,-,1939,1945,HUN,ETH
Hungary,Iraq,World War II,-,1939,1945,HUN,IRQ
Hungary,Bolivia,World War II,-,1939,1945,HUN,BOL
Hungary,Colombia,World War II,-,1939,1945,HUN,COL
Hungary,Iran,World War II,-,1939,1945,HUN,IRN
Hungary,Liberia,World War II,-,1939,1945,HUN,LBR
Hungary,Peru,World War II,-,1939,1945,HUN,PER
Hungary,Romania,World War II,-,1939,1945,HUN,ROU
Hungary,Bulgaria,World War II,-,1939,1945,HUN,BGR
Hungary,San Marino,World War II,-,1939,1945,HUN,SMA
Hungary,Ecuador,World War II,-,1939,1945,HUN,ECU
Hungary,Paraguay,World War II,-,1939,1945,HUN,PRY
Hungary,Uruguay,World War II,-,1939,1945,HUN,URY
Hungary,Venezuela,World War II,-,1939,1945,HUN,VEN
Hungary,Turkey,World War II,-,1939,1945,HUN,TUR
Hungary,Egypt,World War II,-,1939,1945,HUN,EGY
Hungary,Lebanon,World War II,-,1939,1945,HUN,LBN
Hungary,Syria,World War II,-,1939,1945,HUN,SYR
Hungary,Saudi Arabia,World War II,-,1939,1945,HUN,SAU
Hungary,Argentina,World War II,-,1939,1945,HUN,ARG
Hungary,Chile,World War II,-,1939,1945,HUN,CHL
Poland,Finland,World War II,-,1939,1945,POL,FIN
Poland,Australia,World War II,+,1939,1945,POL,AUS
Poland,Canada,World War II,+,1939,1945,POL,CAN
Poland,Germany,World War II,-,1939,1945,POL,DEU
Poland,Italy,World War II,-,1939,1945,POL,ITA
Poland,Italy,World War II,+,1939,1945,POL,ITA
Poland,Japan,World War II,-,1939,1945,POL,JPN
Poland,Bulgaria,World War II,-,1939,1945,POL,BGR
Poland,Bulgaria,World War II,+,1939,1945,POL,BGR
Poland,Croatia,World War II,-,1939,1945,POL,HRV
Poland,Romania,World War II,-,1939,1945,POL,ROU
Poland,Romania,World War II,+,1939,1945,POL,ROU
Poland,Slovakia,World War II,-,1939,1945,POL,SVK
Poland,China,World War II,-,1939,1945,POL,CHN
Poland,China,World War II,+,1939,1945,POL,CHN
Poland,Iraq,World War II,-,1939,1945,POL,IRQ
Poland,Iraq,World War II,+,1939,1945,POL,IRQ
Poland,Thailand,World War II,-,1939,1945,POL,THA
Poland,New Zealand,World War II,+,1939,1945,POL,NZL
Poland,United Kingdom,World War II,+,1939,1945,POL,GBR
Poland,Belgium,World War II,+,1939,1945,POL,BEL
Poland,Luxembourg,World War II,+,1939,1945,POL,LUX
Poland,Greece,World War II,+,1939,1945,POL,GRC
Poland,Russia,World War II,+,1939,1945,POL,RUS
Poland,Panama,World War II,+,1939,1945,POL,PAN
Poland,Costa Rica,World War II,+,1939,1945,POL,CRI
Poland,Dominica,World War II,+,1939,1945,POL,DOM
Poland,El Salvador,World War II,+,1939,1945,POL,SLV
Poland,Haiti,World War II,+,1939,1945,POL,HTI
Poland,Honduras,World War II,+,1939,1945,POL,HND
Poland,Nicaragua,World War II,+,1939,1945,POL,NIC
Poland,United States,World War II,+,1939,1945,POL,USA
Poland,Guatemala,World War II,+,1939,1945,POL,GTM
Poland,Cuba,World War II,+,1939,1945,POL,CUB
Poland,Philippines,World War II,+,1939,1945,POL,PHL
Poland,Mexico,World War II,+,1939,1945,POL,MEX
Poland,Brazil,World War II,+,1939,1945,POL,BRA
Poland,Ethiopia,World War II,+,1939,1945,POL,ETH
Poland,Bolivia,World War II,+,1939,1945,POL,BOL
Poland,Colombia,World War II,+,1939,1945,POL,COL
Poland,Iran,World War II,+,1939,1945,POL,IRN
Poland,Liberia,World War II,+,1939,1945,POL,LBR
Poland,Peru,World War II,+,1939,1945,POL,PER
Poland,San Marino,World War II,+,1939,1945,POL,SMA
Poland,Albania,World War II,+,1939,1945,POL,ALB
Poland,Ecuador,World War II,+,1939,1945,POL,ECU
Poland,Paraguay,World War II,+,1939,1945,POL,PRY
Poland,Uruguay,World War II,+,1939,1945,POL,URY
Poland,Venezuela,World War II,+,1939,1945,POL,VEN
Poland,Turkey,World War II,+,1939,1945,POL,TUR
Poland,Egypt,World War II,+,1939,1945,POL,EGY
Poland,Lebanon,World War II,+,1939,1945,POL,LBN
Poland,Syria,World War II,+,1939,1945,POL,SYR
Poland,Saudi Arabia,World War II,+,1939,1945,POL,SAU
Poland,Argentina,World War II,+,1939,1945,POL,ARG
Croatia,Albania,World War II,-,1939,1945,HRV,ALB
Croatia,Australia,World War II,-,1939,1945,HRV,AUS
Croatia,New Zealand,World War II,-,1939,1945,HRV,NZL
Croatia,United Kingdom,World War II,-,1939,1945,HRV,GBR
Croatia,Canada,World War II,-,1939,1945,HRV,CAN
Croatia,China,World War II,-,1939,1945,HRV,CHN
Croatia,Belgium,World War II,-,1939,1945,HRV,BEL
Croatia,Luxembourg,World War II,-,1939,1945,HRV,LUX
Croatia,Greece,World War II,-,1939,1945,HRV,GRC
Croatia,Russia,World War II,-,1939,1945,HRV,RUS
Croatia,Panama,World War II,-,1939,1945,HRV,PAN
Croatia,Costa Rica,World War II,-,1939,1945,HRV,CRI
Croatia,Dominica,World War II,-,1939,1945,HRV,DOM
Croatia,El Salvador,World War II,-,1939,1945,HRV,SLV
Croatia,Haiti,World War II,-,1939,1945,HRV,HTI
Croatia,Honduras,World War II,-,1939,1945,HRV,HND
Croatia,Nicaragua,World War II,-,1939,1945,HRV,NIC
Croatia,United States,World War II,-,1939,1945,HRV,USA
Croatia,Guatemala,World War II,-,1939,1945,HRV,GTM
Croatia,Cuba,World War II,-,1939,1945,HRV,CUB
Croatia,Philippines,World War II,-,1939,1945,HRV,PHL
Croatia,Mexico,World War II,-,1939,1945,HRV,MEX
Croatia,Brazil,World War II,-,1939,1945,HRV,BRA
Croatia,Ethiopia,World War II,-,1939,1945,HRV,ETH
Croatia,Iraq,World War II,-,1939,1945,HRV,IRQ
Croatia,Bolivia,World War II,-,1939,1945,HRV,BOL
Croatia,Colombia,World War II,-,1939,1945,HRV,COL
Croatia,Iran,World War II,-,1939,1945,HRV,IRN
Croatia,Liberia,World War II,-,1939,1945,HRV,LBR
Croatia,Peru,World War II,-,1939,1945,HRV,PER
Croatia,Italy,World War II,-,1939,1945,HRV,ITA
Croatia,Romania,World War II,-,1939,1945,HRV,ROU
Croatia,Bulgaria,World War II,-,1939,1945,HRV,BGR
Croatia,San Marino,World War II,-,1939,1945,HRV,SMA
Croatia,Ecuador,World War II,-,1939,1945,HRV,ECU
Croatia,Paraguay,World War II,-,1939,1945,HRV,PRY
Croatia,Uruguay,World War II,-,1939,1945,HRV,URY
Croatia,Venezuela,World War II,-,1939,1945,HRV,VEN
Croatia,Turkey,World War II,-,1939,1945,HRV,TUR
Croatia,Egypt,World War II,-,1939,1945,HRV,EGY
Croatia,Lebanon,World War II,-,1939,1945,HRV,LBN
Croatia,Syria,World War II,-,1939,1945,HRV,SYR
Croatia,Saudi Arabia,World War II,-,1939,1945,HRV,SAU
Croatia,Argentina,World War II,-,1939,1945,HRV,ARG
Croatia,Chile,World War II,-,1939,1945,HRV,CHL
Ethiopia,United Kingdom,World War II,+,1939,1945,ETH,GBR
Ethiopia,Italy,World War II,-,1939,1945,ETH,ITA
Ethiopia,Italy,World War II,+,1939,1945,ETH,ITA
Ethiopia,Germany,World War II,-,1939,1945,ETH,DEU
Ethiopia,Japan,World War II,-,1939,1945,ETH,JPN
Ethiopia,Bulgaria,World War II,-,1939,1945,ETH,BGR
Ethiopia,Bulgaria,World War II,+,1939,1945,ETH,BGR
Ethiopia,Romania,World War II,-,1939,1945,ETH,ROU
Ethiopia,Romania,World War II,+,1939,1945,ETH,ROU
Ethiopia,Slovakia,World War II,-,1939,1945,ETH,SVK
Ethiopia,China,World War II,-,1939,1945,ETH,CHN
Ethiopia,China,World War II,+,1939,1945,ETH,CHN
Ethiopia,Finland,World War II,-,1939,1945,ETH,FIN
Ethiopia,Iraq,World War II,-,1939,1945,ETH,IRQ
Ethiopia,Iraq,World War II,+,1939,1945,ETH,IRQ
Ethiopia,Thailand,World War II,-,1939,1945,ETH,THA
Ethiopia,Australia,World War II,+,1939,1945,ETH,AUS
Ethiopia,New Zealand,World War II,+,1939,1945,ETH,NZL
Ethiopia,Canada,World War II,+,1939,1945,ETH,CAN
Ethiopia,Belgium,World War II,+,1939,1945,ETH,BEL
Ethiopia,Luxembourg,World War II,+,1939,1945,ETH,LUX
Ethiopia,Greece,World War II,+,1939,1945,ETH,GRC
Ethiopia,Russia,World War II,+,1939,1945,ETH,RUS
Ethiopia,Panama,World War II,+,1939,1945,ETH,PAN
Ethiopia,Costa Rica,World War II,+,1939,1945,ETH,CRI
Ethiopia,Dominica,World War II,+,1939,1945,ETH,DOM
Ethiopia,El Salvador,World War II,+,1939,1945,ETH,SLV
Ethiopia,Haiti,World War II,+,1939,1945,ETH,HTI
Ethiopia,Honduras,World War II,+,1939,1945,ETH,HND
Ethiopia,Nicaragua,World War II,+,1939,1945,ETH,NIC
Ethiopia,United States,World War II,+,1939,1945,ETH,USA
Ethiopia,Guatemala,World War II,+,1939,1945,ETH,GTM
Ethiopia,Cuba,World War II,+,1939,1945,ETH,CUB
Ethiopia,Philippines,World War II,+,1939,1945,ETH,PHL
Ethiopia,Mexico,World War II,+,1939,1945,ETH,MEX
Ethiopia,Brazil,World War II,+,1939,1945,ETH,BRA
Ethiopia,Bolivia,World War II,+,1939,1945,ETH,BOL
Ethiopia,Colombia,World War II,+,1939,1945,ETH,COL
Ethiopia,Iran,World War II,+,1939,1945,ETH,IRN
Ethiopia,Liberia,World War II,+,1939,1945,ETH,LBR
Ethiopia,Peru,World War II,+,1939,1945,ETH,PER
Ethiopia,San Marino,World War II,+,1939,1945,ETH,SMA
Ethiopia,Albania,World War II,+,1939,1945,ETH,ALB
Ethiopia,Ecuador,World War II,+,1939,1945,ETH,ECU
Ethiopia,Paraguay,World War II,+,1939,1945,ETH,PRY
Ethiopia,Uruguay,World War II,+,1939,1945,ETH,URY
Ethiopia,Venezuela,World War II,+,1939,1945,ETH,VEN
Ethiopia,Turkey,World War II,+,1939,1945,ETH,TUR
Ethiopia,Egypt,World War II,+,1939,1945,ETH,EGY
Ethiopia,Lebanon,World War II,+,1939,1945,ETH,LBN
Ethiopia,Syria,World War II,+,1939,1945,ETH,SYR
Ethiopia,Saudi Arabia,World War II,+,1939,1945,ETH,SAU
Ethiopia,Argentina,World War II,+,1939,1945,ETH,ARG
Mexico,United States,World War II,+,1939,1945,MEX,USA
Mexico,Italy,World War II,-,1939,1945,MEX,ITA
Mexico,Italy,World War II,+,1939,1945,MEX,ITA
Mexico,Germany,World War II,-,1939,1945,MEX,DEU
Mexico,Japan,World War II,-,1939,1945,MEX,JPN
Mexico,Bulgaria,World War II,-,1939,1945,MEX,BGR
Mexico,Bulgaria,World War II,+,1939,1945,MEX,BGR
Mexico,Romania,World War II,-,1939,1945,MEX,ROU
Mexico,Romania,World War II,+,1939,1945,MEX,ROU
Mexico,Slovakia,World War II,-,1939,1945,MEX,SVK
Mexico,China,World War II,-,1939,1945,MEX,CHN
Mexico,China,World War II,+,1939,1945,MEX,CHN
Mexico,Finland,World War II,-,1939,1945,MEX,FIN
Mexico,Iraq,World War II,-,1939,1945,MEX,IRQ
Mexico,Iraq,World War II,+,1939,1945,MEX,IRQ
Mexico,Thailand,World War II,-,1939,1945,MEX,THA
Mexico,Australia,World War II,+,1939,1945,MEX,AUS
Mexico,New Zealand,World War II,+,1939,1945,MEX,NZL
Mexico,United Kingdom,World War II,+,1939,1945,MEX,GBR
Mexico,Canada,World War II,+,1939,1945,MEX,CAN
Mexico,Belgium,World War II,+,1939,1945,MEX,BEL
Mexico,Luxembourg,World War II,+,1939,1945,MEX,LUX
Mexico,Greece,World War II,+,1939,1945,MEX,GRC
Mexico,Russia,World War II,+,1939,1945,MEX,RUS
Mexico,Panama,World War II,+,1939,1945,MEX,PAN
Mexico,Costa Rica,World War II,+,1939,1945,MEX,CRI
Mexico,Dominica,World War II,+,1939,1945,MEX,DOM
Mexico,El Salvador,World War II,+,1939,1945,MEX,SLV
Mexico,Haiti,World War II,+,1939,1945,MEX,HTI
Mexico,Honduras,World War II,+,1939,1945,MEX,HND
Mexico,Nicaragua,World War II,+,1939,1945,MEX,NIC
Mexico,Guatemala,World War II,+,1939,1945,MEX,GTM
Mexico,Cuba,World War II,+,1939,1945,MEX,CUB
Mexico,Philippines,World War II,+,1939,1945,MEX,PHL
Mexico,Brazil,World War II,+,1939,1945,MEX,BRA
